product_code,review_content,rating,emotion_keyword,reviewer_id,review_date,helpful_count,comment_count
S000001913217,돈의 속성 유명한 책이죠,4,도움돼요,hs****,2025-02-25,0,0
S000001913217,"군대간 아들 짬날때 읽으라고 보내줬어요.
사회인으로 준비를 할때 기본적인 경제와 돈개념 정립에 도움될 기초소양으로 읽을만 해요.",4,도움돼요,sy****,2025-02-24,0,0
S000001913217,"요즘 현금의 부족함때문에 돈에 대한 스트레스가 심해져있던 상황이었습니다. 이 책을 읽고 돈은 단순한 숫자가 아니라 인감의 심리와 행동이 반영된 결과라는 것을 깨달았으며, 돈의 본질을 이해하게되고 돈에대한 어떤 태도와 습관을 가져야 할지 방향성을 잡게 되는 좋은책입니다.",4,추천해요,qk********,2025-02-24,0,0
S000001913217,"너무 유명한 책
돈에 대해 알기위해 읽어보려고 해요",4,추천해요,hi*******************,2025-02-23,0,0
S000001913217,돈의속성 재독하는책입니다. 강추!,4,추천해요,cg*****,2025-02-22,0,0
S000001913217,"너무 좋은 책입니다!!! 돈은 인격체이다! 작은 돈을 소중하게 대하는 마음 등 많은 내용 배울 수 있어서 감사했어요!!
제가 책에서 가장 인상 깊게 읽은 구절 공유드립니다!! 
'책은 당신을 부자로 만들지 않는다.
책을 해석하는 능력이 생기면서 스스로 잘못을 가지게 될 때 비로소 당신은 부자의 길을 만난다.'(329p)",4,최고예요,yo*******************,2025-02-21,0,0
S000001913217,"김승호 회장님의 돈을 다루는 방식에 대해 배울 수 있었습니다. 주변에서 볼수 없는 부자의 마인드를 볼 수 있어서 감사하네요.
참 좋은 책입니다. 
제 배우자, 가족들에게도 선물해야겠네요. 
돈에 대해 궁금하고 배우고 싶은 분들에게 강력 추천합니다!",4,도움돼요,ks****,2025-02-20,0,0
S000001913217,돈을 직면하고 이해하기,4,추천해요,nd*****,2025-02-20,0,0
S000001913217,군대에서 읽었던 게 인연이 되어  400쇄 에디션을 구매했습니다!! 잘 읽겠습니다,4,최고예요,tm********,2025-02-20,0,0
S000001913217,경험적인 부분에서 도움이 많이 되는 책입니다. 추천합니다.,4,도움돼요,jd****,2025-02-20,0,0
S000001913217,"김승호 회장님 책은 무조건 믿고 보는 책이죠..^^
저한테는 이미 있는 책이지만 [돈의속성 400쇄 기념 리커버 에디션]이여서 지인 선물로 드리려고 주문했습니다. 이번에 3월초에 있는 강의도 갈 예정인데 너무 기대가 됩니다. 실물로 보는건 이번이 처음이라 살짝 떨리기도 하네요..^^;",4,추천해요,me*****,2025-02-19,0,0
S000001913217,재밌고 유익합니다. 추천합니다.,4,집중돼요,su******,2025-02-19,0,0
S000001913217,정말 도움됩니다 감사합니다,4,도움돼요,db********************,2025-02-18,0,0
S000001913217,실재 생활속에서 적용하고 태도를 바꿀 수 있는 지침서이며 건강한 부자가 되기위한 길잡이,4,추천해요,ja******,2025-02-08,0,0
S000001913217,돈의 속성(300쇄 리커버에디션),4,도움돼요,wr****,2025-02-07,0,0
S000001913217,돈에 관해 알게 되서 좋았습니다,4,도움돼요,iy*****,2025-01-29,0,0
S000001913217,꼭 읽고 싶었던 책이었습니다,4,도움돼요,ro****,2025-01-24,0,0
S000001913217,좋으내용입니다. 배송도 굿,4,도움돼요,ma***************,2025-01-23,0,0
S000001913217,좋은 내용입니다.,4,도움돼요,ma***************,2025-01-23,0,0
S000001913217,돈의 속성 드디어 사보네요,4,도움돼요,fe****,2025-01-19,0,0
S000001913217,아이들 경제교육용으로 규입,4,도움돼요,mi*****,2025-01-15,0,0
S000001913217,잘 읽어볼게요~~||,4,집중돼요,ju****,2025-01-09,0,0
S000001913217,돈에대해 다시 한번 샌각하게 되는 책,4,도움돼요,so*****,2025-01-03,0,0
S000001913217,잘 읽어 보겠습니다,4,도움돼요,ba*******,2025-01-03,0,0
S000001913217,딸 선물로 샀습니다,4,도움돼요,ly*****,2025-01-02,0,0
S000001913217,내용도 재미있고 유용합니다!,4,도움돼요,ki******,2024-12-31,0,0
S000001913217,보고 싶었던 책입니다,4,집중돼요,ju****,2024-12-31,0,0
S000001913217,돈에 대해 어떻게 대해야하는지를 배움,4,도움돼요,he******,2024-12-26,0,0
S000001913217,300쇄라니 기대가 많이 됩니다.,4,추천해요,ma********,2024-12-23,0,0
S000001913217,많은 도움되는책이에요,4,도움돼요,ze*****,2024-12-22,0,0
S000001913217,"워낙 유명한 책이라 어떤 내용일지 궁금했습니다. 
재테크만을 기술한 도서라기 보다는 인생 철학이나 가치관까지 어우르는 책이었습니다.",4,집중돼요,my*******,2024-12-15,0,0
S000001913217,유익하고 내용이 좋아요,4,집중돼요,wl*******,2024-12-14,0,0
S000001913217,잘 받았어요 좋습니다아,4,도움돼요,dk****,2024-12-13,0,0
S000001913217,좋아요 잘 읽혀요 추천해요,4,도움돼요,jh******,2024-12-12,0,0
S000001913217,e-book으로 먼저 읽고 좋아서 소장용으로 구매했습니다,4,최고예요,go*****,2024-12-04,0,0
S000001913217,오늘 받았습니다 워낙 유명한 책이니 잘 읽겠습니다,4,도움돼요,tj*******,2024-11-24,0,0
S000001913217,역시 추천합니다!!,4,추천해요,sk*****************,2024-11-20,0,0
S000001913217,열심히 읽으면서 목표하는 바를 이뤄볼게요,4,집중돼요,dd*******,2024-11-18,0,0
S000001913217,도움이 많이되는책이다,4,도움돼요,co****,2024-11-17,0,0
S000001913217,돈에 대한 본인의 철학을 나누고자 하는 진심이 느껴집니다. 도움이 많이 되었습니다.,4,도움돼요,jj*****,2024-11-17,0,0
S000001913217,집중도 너무 잘 되고 많이 느끼고 배웠습니다 감사합니다,4,집중돼요,gm********,2024-11-13,0,0
S000001913217,베스트셀러인만큼 기대가 됩니다,4,도움돼요,gu******,2024-11-10,0,0
S000001913217,"처음 시작부터 김승호 회장님의 은은한 분노가 글 속에서 느껴집니다 
그 분노는 아직도 돈을 모르는 무지한 자에게 진심으로 가르칠려고 하는 열정도 포함 되어 있습니다 정말로 많은 것을 느끼게 됩니다 
호랑이 선생님에게 무섭지만 상냥하고 자비로운 가르침을 받았습니다
품위있고 정의로운 부자가 되겠습니다 진심으로 감사합니다.",4,추천해요,rl*******************,2024-11-05,0,0
S000001913217,도움이아주많이되는책,4,도움돼요,co****,2024-11-03,0,0
S000001913217,읽어보니 왜 인기가 있는지 알겠어요,4,도움돼요,at*****,2024-10-31,0,0
S000001913217,경제 금융 입문서로 참 좋습니다.,4,최고예요,wi********,2024-10-28,0,0
S000001913217,한달 리뷰 잘 읽고 있어요,4,집중돼요,ly******,2024-10-26,0,0
S000001913217,새롭고 다양한 생각을 할 수 있게 되네요,4,집중돼요,as****,2024-10-24,0,0
S000001913217,오랫동안 베스트인 이유가 있는것 같습니다,4,집중돼요,as******,2024-10-24,0,0
S000001913217,읽는 내내 유익한 시간입니다.,4,집중돼요,jy*****,2024-10-23,0,0
S000001913217,아는 것이 힘이다. 돈을 알아야 돈을 모을 수 있다고 생각하여 샀숩니다. 잘 읽겠습니다,4,집중돼요,wh*******,2024-10-20,0,0
S000001913217,좋아요 좋아요 좋아요,4,추천해요,do****,2024-10-20,0,0
S000001913217,돈의 속성 추천합니다,4,집중돼요,ly******,2024-10-18,0,0
S000001913217,주변추천으로 구매했습니다. 잘읽겠습니다.,4,도움돼요,pa*****************,2024-10-13,0,0
S000001913217,돈이란 무엇인가를 알려주는,4,최고예요,kd******,2024-10-10,0,0
S000001913217,기대했던 대로 경제에 대해 생각해볼 수 있게 해주는 책,4,도움돼요,gu******,2024-10-05,0,0
S000001913217,선물하려고 구매했습니다,4,도움돼요,mu********************,2024-09-29,0,0
S000001913217,계속 읽고 또 읽어서 완전히 채화해야하는 책,4,추천해요,jh*****,2024-09-14,0,0
S000001913217,와닿는 부분이 많아요,4,집중돼요,ee*****,2024-09-13,0,0
S000001913217,보편적으로 쉽고 읽을만 합니다.,4,도움돼요,sr***************,2024-09-12,0,0
S000001913217,보편적으로 쉽고 읽을만 합니다.,4,도움돼요,sr***************,2024-09-12,0,0
S000001913217,보편적으로 쉽고 읽을만 합니다.,4,쉬웠어요,sr***************,2024-09-12,0,0
S000001913217,왜 300쇄 이상을 찍었는지 알 수 있군요.,4,최고예요,zz******,2024-09-12,0,0
S000001913217,지인 추천으로 구매했습니다,4,추천해요,ni****,2024-09-10,0,0
S000001913217,돈에 관한 김승호님의 생각이 담박하게 정리되어 있습니다. 앞으로 살면서 어떻게 돈을 대할지 다각도로 고민해볼 수 있어 좋았습니다. 한번쯤 꼭 읽어볼만 합니다.,4,도움돼요,so********,2024-09-10,0,0
S000001913217,유익하고 새로운 시각을 키울 수 있어서 좋아요,4,추천해요,ye*********,2024-09-08,0,0
S000001913217,저자 김승호는 과거 수많은 사업을 했지만 모두 실패후 단 한번의 성공으로 지금 이 자리에서 본인은 강의를 할 수 있다고 공개강의에서 고백을 하더군요. 전세계 모든업종 모든산업은 금융산업으로 집중되는 이 자본주의 현실에서 저자 김승호의 이 책은 분명 많은 도움이 될 수 있을것으로 보입니다,4,추천해요,ro************,2024-09-08,0,0
S000001913217,딸에게 추천했어요.,4,추천해요,jh*****,2024-09-07,0,0
S000001913217,경제관녕 기초세우기 필독서,4,도움돼요,jh*****,2024-09-07,0,0
S000001913217,읽고 많은 도움이 되었습니다. 창업에 도전!,4,도움돼요,go**************,2024-09-07,0,0
S000001913217,"돈에 대해 어떤 마음가짐을 지녀야 하는지 알게 된 책이였고,경제에 대해 관심을 갖는 계기가 되었습니다",4,집중돼요,ji******,2024-09-03,0,0
S000001913217,배울 내용도 많고 좋아요.,4,최고예요,ba******,2024-09-01,0,0
S000001913217,읽고 너무 좋아서 지인에게도 선물했어요,4,추천해요,jh*****,2024-08-31,0,0
S000001913217,투자 생활에 큰 도움이 되었습니다,4,집중돼요,te******,2024-08-27,0,0
S000001913217,새로운 시각을 갖게 되었습니다,4,집중돼요,hy****,2024-08-27,0,0
S000001913217,아주 좋은 제품 입니다,4,도움돼요,du****,2024-08-24,0,0
S000001913217,"필독서라하여 구매했습니다
기대되네요",4,도움돼요,go**************,2024-08-23,0,0
S000001913217,역시 명작입니다.강추,4,도움돼요,kj***************,2024-08-23,0,0
S000001913217,아주 좋고 유익합니다.,4,집중돼요,su******,2024-08-23,0,0
S000001913217,아주 좋고 유익합니다.,4,집중돼요,su******,2024-08-23,0,0
S000001913217,베스트셀러답게 도움이 많이 됩니다,4,추천해요,oi********,2024-08-08,0,0
S000001913217,존경받는 부자가 되어 사랑하는 사람들을 지키며 살아가고 싶은 사람들의 필독서.,4,최고예요,ng****************,2024-08-07,0,0
S000001913217,짧게짧게 읽기 편해요,4,집중돼요,pz***,2024-08-07,0,0
S000001913217,"기본적인 개념을 이해하기 좋은책
자기계발 인문러들에게 좋을거같음",3,도움돼요,cr****,2024-07-31,0,0
S000001913217,재테크 공부하기 좋습니다,4,도움돼요,rl********,2024-07-31,0,0
S000001913217,너무너무 재밌어요 ~~~~,4,최고예요,ye********,2024-07-30,0,0
S000001913217,"말이 필요한가?
돈에 대해 알아야 돈을 소유할 가능성이 커진다.",4,최고예요,no****,2024-07-15,0,0
S000001913217,감사합니다 감사합니다.,4,집중돼요,ch*****,2024-07-14,0,0
S000001913217,집중이잘되요. 유익합니다,4,집중돼요,dr******,2024-07-14,0,0
S000001913217,김승호 저자의 돈의 속성. 정말 최고의 책 중에 하나인듯해요.,4,최고예요,ja****,2024-07-08,0,0
S000001913217,돈은 인격체라는 생각을 안해봤는데 새로운 시각이었고 나의 생각을 바꾸고 깊은우정을 나눈 친구처럼 대하고 존중해야 하는걸 배웠다,4,도움돼요,ho*******,2024-07-06,0,0
S000001913217,진짜 레전드. 이걸 그동안 안잀다니 진짜,4,집중돼요,wn*******,2024-07-05,0,0
S000001913217,엄ㄹㅎㄴ의 추천으로 구매했습니다,4,집중돼요,hy****,2024-06-30,0,0
S000001913217,공부하기에 좋고 도움이 됩니다,4,도움돼요,al****,2024-06-30,0,0
S000001913217,언론의 추천으로 구매했어요,4,집중돼요,te******,2024-06-30,0,0
S000001913217,재밌게 잘 읽었습니다.,4,도움돼요,yj*****,2024-06-25,0,0
S000001913217,"친구 갱생을 위해 선물해 줬지만, 그것은 나의 욕심인것임을 알게되기까지는 하루가 안걸렸다.",4,추천해요,ch*****,2024-06-24,0,0
S000001913217,도움이 되는 도서입니다.,4,추천해요,cb*************,2024-06-21,0,0
S000001913217,돈을 좀 모아보자하는 마음에 도움 받고자 구매했습니다.,3,쉬웠어요,al*******,2024-06-18,0,0
S000001913217,돈에 대한 중용성을 다시한번 깨닫게 해주네요.,4,쉬웠어요,br******,2024-06-15,0,0
S000001913217,잘 읽겠습니다ㅎㅎㅎ,4,도움돼요,zq****,2024-06-11,0,0
S000001913217,잘읽어보고 실천해보려합니다,4,도움돼요,eu******,2024-06-11,0,0
S000001913217,언론의 추천으로 구매했습니다,4,집중돼요,hy****,2024-06-09,0,0
S000001913217,늘 인기있는책 한번 읽어보니 좋았다,4,도움돼요,eh******,2024-06-09,0,0
S000001913217,"도움이 되는 책입니다 .,",4,도움돼요,eh******,2024-06-09,0,0
S000001913217,도움이 되서 잘읽었습니다,4,도움돼요,ha*********,2024-06-06,0,0
S000001913217,도움이 되서 샀습니당,4,도움돼요,ha*********,2024-06-05,0,0
S000001913217,추천하고 잘 읽었어요,4,추천해요,78*****************,2024-06-03,0,0
S000001913217,후반부로 갈수록 내용이 좀 부실한 느낌이 있긴하지만 중반부까지는 도움되는 내용이 많습니다,4,쉬웠어요,ho*******,2024-06-01,0,0
S000001913217,돈의속성. 내용이 너무 좋아요.,4,추천해요,so********,2024-05-21,0,0
S000001913217,지인의 적극적인 추천으로 구매했습니다,4,추천해요,yi****,2024-05-17,0,0
S000001913217,도움이 되는 책입니다,4,도움돼요,al****,2024-05-16,0,0
S000001913217,20대 첫 사회 생활 시작을 하면서 자신의 인생에  대한 지침서로 추천합니다.,4,추천해요,ba******,2024-05-10,0,0
S000001913217,좋은 책입니다. 추천합니다,4,집중돼요,te******,2024-05-09,0,0
S000001913217,"돈에 대한 깊은 생각과 방향은 제시, 안내하는 책입니다.",4,도움돼요,al*****,2024-05-04,0,0
S000001913217,돈에 대해 많은 것을 생각하고 방향을 안내해주는 책입니다.,4,도움돼요,al*****,2024-05-04,0,0
S000001913217,"돈에 대한 태도를 점검하고, 지금까지 해보지 못했던 생각을 하게 하는 책인 것 같아요.",4,도움돼요,be****,2024-05-03,0,0
S000001913217,저는 예전에 도서관에서 대여를 해서 보았던 책이에요~ 책 내용이 좋았던 기억이 있고 자녀가 있다면 이런 이야기를 들려주고 싶다고 생각했어요. 이런 마인드를 가지신 김승호 저자님을 아버지로 두신 아드님이 부러웠어요^^ 그래서 제 형제에게 선물을 했습니다. 좋은 글로 좋은 마인드를 배우기를 바라는 마음에서요. 교보문고 매장에 가서 문구랑 도서 보는 거 사는 거 좋아하는데 앱으로 구매를 해도 좋네요 일단 편리하고 책 한 권도 손상 없이 배송이 될 수 있도록 꼼꼼하게 포장을 해주셨어요~ 교보문고에서 계속 책을 구매할 생각입니다.,4,추천해요,pu********,2024-04-27,0,0
S000001913217,금융정보에 대한 머리 속 정리가 잘 되어집니다.,4,집중돼요,wo*******,2024-04-25,0,0
S000001913217,책을 많이 읽으려고 구매했어요,2,도움돼요,ha*********,2024-04-19,0,0
S000001913217,부자에 대한 거시적 바이블,4,추천해요,bo****,2024-04-19,0,0
S000001913217,마인드세팅에 도움되었어요,4,도움돼요,wl******************,2024-04-15,0,0
S000001913217,금융에 대해서 어떻게 알아 가야 되는지 방법을 알려 주는 그런 책이라고 생각이 됩니다 읽으면서 많은 생각 가지게 됐고 좀 더 세상을 보는 눈을 가지게 된 것 같아 재밌게 잘 읽어 나가고 있습니다. 감사합니다.,4,도움돼요,hs*****,2024-04-11,0,0
S000001913217,재테크 공부하기 좋았어요,4,도움돼요,al****,2024-04-10,0,0
S000001913217,한권있던거 선물하고 다시구매했어요^^,4,추천해요,my*******,2024-04-07,0,0
S000001913217,돈에 대한 개념을 익힐 수 있는 근본있는 책이라고 생각합니다.,4,쉬웠어요,sj********,2024-04-03,0,0
S000001913217,"책내용이 맘에 와닿아 내것이 되는듯 하네요
선물용으로 더 샀어요",4,집중돼요,dm******************,2024-03-31,0,0
S000001913217,"경제적인 면, 부의 증진 면을 쓴 책인 것 같아요",4,도움돼요,ge********,2024-03-31,0,0
S000001913217,꼭 읽어야하는 필독서입니다~~,4,추천해요,km*****,2024-03-30,0,0
S000001913217,내용도 지루하지 않고 재미있어서 구매하게 되었습니다.,4,도움돼요,se******,2024-03-28,0,0
S000001913217,"나에게 큰 교훈을 줬던 부자아빠, 레버리지와 같이 정말로 마인드셋 하기에 최고의 책이라고 생각해요.",4,도움돼요,su***************,2024-03-27,0,0
S000001913217,300쇄에는 다 이유가 있나봐요,4,도움돼요,ru*******,2024-03-24,0,0
S000001913217,경제관을 세우는 데 도움이 됩니다,4,도움돼요,ei****,2024-03-23,0,0
S000001913217,재테크에 도움이 되는 책입니다 읽어보길 권합니다,4,도움돼요,eh******,2024-03-22,0,0
S000001913217,김승호회장님이 어떻게 부를 이룰 수 있었는지 조금은 이해할 수 있는 책,4,도움돼요,mi********,2024-03-20,0,0
S000001913217,"경제관념 생기고, 유익하고 좋습니다 ! 계속 꾸준히 읽어내려가려구요~",4,도움돼요,rk****,2024-03-20,0,0
S000001913217,돈의 속성을 이 책으로 배웁니다,4,도움돼요,da********,2024-03-19,0,0
S000001913217,사회초년생에게 월급관리를 시작하는 좋은방법 같아요,4,도움돼요,au****,2024-03-18,0,0
S000001913217,돈에 대해서 공부를 시작하는데 도움이 되네요,4,도움돼요,gr*******,2024-03-18,0,0
S000001913217,"성공으로 가는 위대한 비밀의 규칙은 없다
라는 첫 페이지부터
감사합니다",4,도움돼요,yh****,2024-03-16,0,0
S000001913217,도움이 되는 책이라서 언제나 잘 읽어요,4,쉬웠어요,sj****,2024-03-16,0,0
S000217395322,"읽는 내내 손에서 놓기 힘든, 말이 필요없는 책. 어떻게 사업을 시작했고, 어떤 의사결정을 왜 내렸는지, 그로 인해 무슨 일을 겪었는지, 10년의 서사를 촘촘하게 기록한 책. 좋은 책은 질문을 하게 하는 책이다. 나라면 어땠을까, 나는 어떤 시간을 통과하고 있나? 계속 질문이 떠올라 읽고 난 후에도 뜨거워지는 책. 실패를 통과하는 일은 곧 나 자신을 통과하는 일이라고 생각한다. 창업이 아니어도 인생에서 중요한 시기를 통과하고 있는 모든 분들에게 추천. 소설처럼 읽힌다.",4,추천해요,hj******,2025-09-09,10,0
S000217395322,"비슷한 길을 걷고 있는 창업자로서 너무나 와닿는 기록이자 기억입니다. 비록 어려운 경험이였으나 후배 창업자들에게는 또 다른 나침반이 되리라 확신합니다. 오랜만에 깊이 있게 몰입하며 읽었습니다. 

감사합니다. 기록으로 남겨주셔서",4,집중돼요,re********,2025-09-10,8,0
S000217395322,"같이 일하는 것이 꽤나 즐거웠던 회사 선배님의 추천으로 읽게 되었는데요.

혹자에게는 이것이 회사를 운영하는 이야기 일수도, 다양한 인사이트와 교훈을 주는 실전 경험 경영사례 일수도 있겠다는 있을 정도로 정체를 알 수 없는 이 책에 푹 빠져서 집중해서 아주 즐겁게 봤습니다.

최근에 토스 이야기인 ‘유난한 도전’ 을 꽤 즐겁게 읽으면서도 이 시점 별로 대표는 어떤 기분 이었을까를 상상해본적 있는데 이번 책을 읽으면서 다소 해소된 것 같습니다.

누구보다 치열하게 사는게 분명한 작가님의 속도감 있는업무일지(?)같은 기억들과 지금의 생각을 차례로 하나하나 에피소드 단위로 보며, 아 난 월급쟁이가 딱 맞구나 라는 생각을 했네요.

절대 창업은 꿈도 안꾸고 싶은 한 직장인임에도 불구하고 재밌게 읽은 이유를 고민해보면, 이것 또한 사람의 이야기이기 때문이 아닌가 싶습니다. 스토리 속에 내용을 내 주변의 상황과 사람과 대입하면서 읽으면서 웃고 울면서 함께 공감했습니다.

한 사람의 특별하고 진실한 경험 이야기 이기도 하면서도 다른 한편으로는 평범하지만 치열하게사는 우리네들에게도 위로가 되는 책이었습니다. 

고맙습니다!
 
PS. 구독레터 잘 읽고있습니다. 혹시 스레드를 운영하실 계획은 없으신가요?! 인스타와 쓰시는 내용보면 텍스트 위주의 플랫폼도 잘 어울릴것 같아, 과감히 추천드려봅니다

최근 스레드 위주로 쓰는 팬 올림",4,추천해요,is****,2025-09-12,5,0
S000217395322,추천 받아서 샀어요 재밌게 잘 읽어볼게요,4,도움돼요,dm*****,2025-09-25,3,0
S000217395322,"《실패를 통과하는 일》은 콘텐츠 스타트업 '퍼블리(PUBLY)'의 10년 여정을 담은 박소령 전 대표의 회고록이다. 이 책의 가장 큰 미덕은 ‘성공의 알리바이’를 찾으려는 시대적 흐름에 정면으로 맞서, 실패의 순간들을 미화 없이 날것 그대로 기록했다는 점이다. 저자는 자신이 이룬 성과나 성공적인 엑시트 대신, 잘못된 의사 결정, 투자 유치 실패, 공동 창업자와의 갈등, 그리고 가혹했던 레이오프 등 리더로서 겪어야 했던 치명적인 실책들을 숨김없이 복기한다.

이는 단순히 실패담을 나열하는 고백록을 넘어선다. 저자는 각 챕터에서 **'(의사 결정 당시의) 나의 기억'**과 **'(현재 시점에서의) 성찰과 분석'**을 교차하는 탁월한 서술 방식을 채택했다. 이 구조는 독자에게 극심한 스트레스 속에서 내려진 결정의 즉각적인 온도와, 시간이 흐른 뒤 냉정하게 복기한 통찰의 깊이를 동시에 경험하게 한다. 이로써 이 책은 스타트업 경영의 실전 교과서이자, 한 인간이 자신의 한계와 고통을 정면으로 마주하는 치유의 기록이 된다.



책은 회사의 **'끝'**인 사직서를 쓰는 장면에서 시작해 과거로 거슬러 올라가는 역순행적 구성을 취한다. 이 구성은 독자의 시선을 강렬하게 붙잡으며, 이야기의 결말을 알고 있음에도 불구하고 과정에 더욱 몰입하게 만드는 서사적 장치로 기능한다. 마치 이미 좌초한 배를 타고 항해의 결정적인 순간들을 되돌아보는 듯한 긴장감을 선사한다.

더 나아가, 저자는 자신의 경험을 수많은 경영 명저와 심리학 이론에 비추어 분석한다. 이는 개인의 경험을 객관적인 지식과 통찰의 영역으로 끌어올리는 역할을 한다. '사회적 증거 경향'이나 '일과 나 자신과의 일체화'로 인한 고통에 대한 분석은, 비단 창업가가 아니더라도 자신의 삶을 치열하게 경영하는 모든 현대인에게 **'나는 누구인가'**라는 근원적인 질문으로 귀결된다.



《실패를 통과하는 일》은 화려한 성공의 표면에 가려져 있던 창업의 본질, 즉 **'비전, 사람, 돈을 둘러싼 끝없는 책임과 의사 결정의 연속'**을 수면 위로 끌어올린 역작이다. 이 책은 실패를 '극복'해야 할 대상이 아니라, **'통과'**해야만 비로소 얻을 수 있는 단단한 자산으로 새롭게 정의한다.

결과가 아닌 과정을, 포장이 아닌 진실을 택한 저자의 용기는, 우리 사회가 실패라는 단어에 부여하는 무거운 낙인을 벗겨낸다. 도전의 길 위에서 흔들리고 있는 모든 이에게, 이 책은 가장 정직하고 현실적인 위로이자, 다음 도약을 위한 냉철한 나침반이 될 것이다.",4,도움돼요,mo*****,2025-11-03,2,0
S000217395322,'공개 되지 않을 예정이었다' 라는 띠지의 문구가 너무 구매욕구를 일으켰다. 구성도 남다르다는 생각을 하며 읽었다. 10년 이라는 시간을 어떻게 이렇게 기억하며 기록했을까 놀라웠다. 그 기록을 따라가며 읽다 보니 마지막에 마음속 뭉클함이 남았다. 10년의 기록을 정리하며 저자에게는 실패가 아닌 성공으로 가기 위한 디딤돌을 남긴 것 같다. 그리고 생각을 해본다. 나를 통과하며 남는 것은 무엇이 있을까..,4,추천해요,do*****,2025-09-09,2,0
S000217395322,"책을 읽으면서 한편으로 마음이 짠하기도 했었고, 다 읽고 난 후에는 '대표님 정말 고생많으셨어요'라고 박수쳐주고 싶었어요.  작가님의 소중한 경험 공유해주셔서 정말 감사합니다.
경영대가들의 주옥같은 명언과 작가의 실제 상황에서의 경험이 잘 표현되어 있어서 도움이 많이 되었습니다. 좋은 책 감사합니다.",4,도움돼요,vo********,2025-09-20,1,0
S000217395322,정말 좋아하는 작가,4,추천해요,MY****,2025-09-16,1,0
S000217395322,도움받고많이배웠습니다,4,도움돼요,sa*******,2026-01-09,0,0
S000217395322,비슷한 상황에서도 다시 일어날수 있기를,4,최고예요,ks****,2026-01-06,0,0
S000217395322,경험담을 통해 지혜를 나누어 주는 책,4,추천해요,fk*****,2026-01-06,0,0
S000217395322,내용이 궁금해 구입했어요,2,집중돼요,dd*****,2026-01-06,0,0
S000217395322,여러상황에 맞춰서 교훈을 배울수있음,4,도움돼요,bl********************,2026-01-04,0,0
S000217395322,추천받아 읽고 있어요,4,도움돼요,so********,2026-01-03,0,0
S000217395322,실패하면서 삶을 겪어가는것이 힘들지만 그것이 밑거름이 돼어 나를 더 단단하게 만든다는것을 새삼 깨닫게 되네요,4,추천해요,co*****,2026-01-03,0,0
S000217395322,제목보고 끌려서 구매했는데 좋아요,4,도움돼요,su********,2026-01-02,0,0
S000217395322,실패를 통과하는것에 대하여 .. 그 힘으로 새로운 출발이 더 촘촘히 가능할거란 믿음을 얻게되는,4,추천해요,ju*****,2026-01-02,0,0
S000217395322,"읽는 내내 깊이 몰입해서 읽었고
읽고 나서는 세세한 기록과 솔직한 감정의 이야기들에
마치 이 경험을 함께해온것 같은 느낌마저 들었습니다

많은 콘텐츠들로 영향을 받으며 자라온 저자가
반대로 영향을 주는 콘텐츠 사업으로 인한 실패를 경험한 
일을 써내려가지만

이제는 다시 글쓰는 작가로
또 다른 형태의 콘텐츠로 널리 영향을 주시는것을 보니

작가 정세랑님이 이야기한
‘시작점은 틀려도 결국 갈길을 가는,,’
‘방향은 달라졌지만 더 근사하게 되었네 라는,,’
그 말이 떠올랐습니다

좋은 책 잘 읽었습니다",4,추천해요,19******,2026-01-01,0,0
S000217395322,스타트업 창업자 CEO의 절절한 이야기. 성공 스토리에만 물들어있는 우리에게 진짜 현실을 보여준다. 이런 귀한 경험을 글로 남겨준 저자가 정말 존경스럽다.,4,최고예요,lh***,2025-12-31,0,0
S000217395322,좋은 도서입니다.,4,집중돼요,S2******************,2025-12-30,0,0
S000217395322,"누구에게나 실패는 피하고 싶고 숨기고 싶은 치부일 것이다. 기업을 하면 투자도 받아보며 최고가 되었다가 인정하기 싫었겠지만 분명한 내리막을 걷는 회사를 보는 대표의 심정, 그리고 되돌아보며 내 실패를 정리하는 일 쉽지 않았음에 공감하기도 하고, 
실패를 드러낸다는 것이 새로운 다음을 준비하는 길임을 보여주는 것에 이 노력이 새로움을 위한 심기일전이었구나 하며 그 도전에 다시금 신기하다 느끼며 응원해주고 싶은 책입니다",3,도움돼요,tw*****,2025-12-28,0,0
S000217395322,연말 회사 생활과 개인 생활을 되돌아보며 나를 직시할 수 있던 최고의 책,4,최고예요,im*****,2025-12-26,0,0
S000217395322,"스타트업의 어려움에 대해 간접적으로 체험이 가능합니다.
스타트업을 경험해본 사람이라면 더 공감될 것입니다.",3,도움돼요,do*****,2025-12-21,0,0
S000217395322,도움될 것 같습니다,4,도움돼요,sa*****,2025-12-18,0,0
S000217395322,창업을 준비하는 사람에게 추천하는 책!,4,도움돼요,go********,2025-12-16,0,0
S000217395322,실패를 두려워 하지 않는 태도를 배울수 있어 좋았습니다.,4,도움돼요,qj*****,2025-12-13,0,0
S000217395322,"'실패'를 이렇게까지 솔직하게 드러낸 기록을 읽은 건 오랜만이었다. 이 책은 실패에 대한 두려움을 덜어내고, 그것을 성장의 일부로 받아들이게 해 준 책이었다.",4,추천해요,pk***************,2025-12-12,0,0
